Label,Tweets
0,I wish I had some mad skillz - keep getting pwned on COD online 
1,@jesssicababesss lol yeah i know what you mean  i stayed up till 4 to wait for jess... But i didn't get a reply :O
1,@NoIdeasOriginoo  i am a huge taylor swift fan. i'm going to see her july 17th. i'm very excited.we are both actually the same height. 
1,@Leanne0710 shupppppp  !
1,@Robert_Kennedy Ha! Good - been working @ the comedy routine! 
1,"@blobyblo idk if you'll see this, but I made a fansite for you guys! http://epik.reflera.org it's silly, but your music means a lot to me "
1,@jamespiromwong Hey James! I'm happy that you're on twitter 
1,@Jonasbrothers I watched it!! 
0,"On my way to Cerritos, I'm so annoyed because I forgot my ipod  whatsevs."
0,Reporting from CEOP online moderators conference:  69% of children in child abuse images are under 10 years old  
1,says everyone was busy  http://plurk.com/p/rou4v
1,There was this yellow lady bug flying inside my room today... But she messed with me and I killed it! Hehehe.. 
0,feels that she will fall sick again.. 
1,"@jedwardsdesigns Don't be sad... they're giving away 1,000 lip balms a day until June 20. You'll get one! "
0,"There, I tweeted... feels dirty. "
0,totally FAILED . I can't make them interest with me  . ah it's ok . gotta study hard for tomorrow . booo!
1,on a road trip adventure in the countryside. @ David Austin rose gardens right now 
1,@plnlzy You guys enjoying the sun again 
1,@louistag Glad you found it 
1,In Dublin Airport. Starting the second leg of our Italian trip - Nice 
0,New Comment On Jowki:  I wish I had the time to blog more often  http://cli.gs/ZzRe1P
1,@keza34 Watching the Wizard of Oz for the millionth time with me. Cooking for me! lol I know. I'm lucky 
1,"[Harvey Mason Ã¯Â¿Â½ Groovin' You (1979)] why yes, @JDsRecordShop am I (title) LOL  ? http://blip.fm/~7a5dr"
0,Now the lead is 16. 4th quarter bout to start. And nother freaking kobe vs lebron commercial.  dnt seem like that's gnna happen. 
1,Almost Off Work... Yeeeeeeesssssss 
1,work 10-3. home in time for the wings game! 
1,"@Celticthebest cool man, glad you enjoyed "
0,Mos amazing food ever! I loved my lunch I am stuffed! best food I had out here since I came to Spain! Everything else has gotten me sick 
0,@harisn DONT GO THERE - Please stay safe .. 
0,Jimmy Buffet was amazing...too bad I had to sacrifice my phone thought 
1,"B and  C in Science, grades may go up though "
1,"@EliteTravelGal Indeed!  DM me before you come down.  The new menu is fantastic, btw.  You will like.  "
0,It's all packed up and over at PB.  But a really good weekend.
1,is Online! 
0,On the shuttle to the hotel! There is SO much to look at! Too bad her sunglasses broke on the flight.. 
1, @SRenaeNae... What is 'FML'
0,My face feels like It's going to explode. Wisdom teeth may be gone but pain is sticking with me 
0,"My Sim: Artistic, Hot-Headed, Lucky, Perfectionist, and Neurotic. Gains happiness from cleaning &amp; due to Neurotic, randomly has freakouts "
1,@lilj_j15_SODMG awww thank u sweety 
0,@diannefox i'm still sitting on the couch watching a show on wolves and looking at some new D&amp;D dice. all 6-sided. omg. D&amp;D 4 Dummies. 
0,morning everyone weathers shit here 
1,"@darraghdoyle You're in my neck of the woods again so  BTW, note the malasian restaurant there on the quays by the IFSC - wonderful food."
0,@TaperJean_Girl_ lol Its dull here today  I'm now flicking between TM &amp; HS you got to watch the LW has to be done. Are you on hols??
1,"watching &quot;may bukas pa&quot;. Just so you know, father Edwin is like the best priest ever, His sermons are so nice and I actually listen "
1,Mel checking up on me. Again  http://twitpic.com/2ycel
1,Actually its mint and coriander foot soak with some lavender and black pepper muscle soak crystals added for good measure  BLISSSSSS
0,wow my day was filled with a bunch of shit  hopefully i get to go to new orelans tomarrow.
0,Ugh not excited about flying back to San diego tonight 
1,"@tnfearless I know its weird, I can't message you either 0-0 OMiGosh, I love it.. The little ghost is so cute "
1,"@wackymaggie1 LOL, Thanks for the shoutout.. 1 more to go "
1,"@poots Hurray, glad to hear it. "
1,@gypsyjean Good morning. Sun is shining and I had a lie-in. So far life is good  And how are you?
0,college is more expensive than i thought. hello student loans and debt. 
1,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend 
0,Why is it that some of the guys everyone thought were so amazing in high school are so whack now  Lol
0,@efan78 LOL :-D G'morning! O2 has devastated my need for an iPhone. What to do now? 
0,sick stayed home all dayyyy 
1,@souljaboytellem- damn his twitter pic look H O T!! He growin up 
1,@afaliah yayyyyyyy  hope your doing yo thang at the studio. we need some gallons of hand sanitizer wen we go back on wed.
0,"Too Much fun at The Dance show with everyone ;P Man i miss dancing, it was so much fun being on that stage "
1,@KiahxKitty fuckin fuck yea sexy as shit pig tails pwn 
1,"gettin my nokia fixed tonight, too "
0,"@krissyb My battery is 2 months old, and it is completely dead. Can only work off the charger. Think the charger has killed the battery "
1,is off to college very shortly... cba though  ahahahahaha
1,@Llubyloo me too 
1,@_writersblock_ http://twitpic.com/6p0an - Cheri~ ur son is too cute 
0,not so good mood 
0,trying to find a home for the new babies since they are terrorizing the original babies 
1,@ghettothugg2 goodmorning and thanks 
1,@MandyyJirouxx Hi Mandy. How are you ? 
0,@JENCOOKS No goose allowed??? 
0,felling pretty bumbed out.   
1,Meet the love of my life!!! Wait i already have  lol
0,@TomBeasley pfffft wasteman... twitter still havent even assigned somebody to help me 
1,"I promised myself that today I would go to bed BEFORE it gets light outside, want to see Scooter early as possible "
1,excited about work. I will be reaming stupid bitch co-workers ass. I will also be in the right and have witnesses. JOY 
1,"@bellasoul the inside of my house was much more colder than outside, too "
0,Freaken waiting forever for my ice tea!  At six flags 
1,"Happy Monday to all, and to all a good night. "
1,"you may be bummed out, @mgethin , but i still think you smell like a baby hooker "
0,Picked up the toad to go. Now munchin down. Then take the folks to the airport for Bonaire....with out us! 
0,@MsBellaBee u at Scott's without us.. 
0,"@viciousconcepts @tubemogul I can understand that b/c obama vs fly makes me laugh, iran makes me cry, can't do much for iran anyway... "
1,"@seedkeeper No worries  Divirta-se, just that!"
1,"@katyshetter that one sold so actually one that they loved several months ago is back on the market and 20,000 cheaper!! "
1,I want it to be June 21. 20 more days 
0,Bored I was doing my homework  booorring...
0,yikes! just balanced my check book. i am broke! 
0,feeling rubbish today 
1,A lovely day in lovely Tauber-Valley 
0,http://twitpic.com/6v7k3 - The outfit reminded my of Nick J. they don't have a curly hair option  he even has a ring on ;) oh and Sims 3=
0,just found out my tv is too old for a digital set top box thingy  looks like ABC2 will have to wait.
1,@vfclovexoxo lol cool  and I just did 
0,@eteague2 I had no clue that any of that when down at work...I'm sorry 
1,"@rosiebunny  Hope you have a wonderful time, I just got in from work now having a glass of red in your honour.  cheers"
1,finally got the two ancient computers up and running..hooray for everyone havin internet again 
0,I hate being sick  It sucks.
1,@MsAllah I hope so too....  gd day to you ma'am.
0,visiting gram...... 
0,waiting for my boyfriend to call me ! i miss him 
1,@LisaSpangenberg Yay! The Dawno for SCOTUS campaign has a manager 
0,Watching hockey! In standard definition 
0,almost lost my voice singing Blondie's &quot;Call Me&quot; on Rock Band...not a great feeling 
1,"@Fire_flybot ooc: *huggles* night nights Jety,  dream well "
0,@Pretty_Rivers so sad its the last episode of College Hill 
1,@kaosonline oh k hun! thanks for letting me know 
1,@RomeBadBoyEnt 
1,@caramelflavored ah hello!I'm Jamie.Yeah McFly is AWESOME!  I can play Falling In Love but it's only chords and i can do the solo too! 
1,"@notanotherasian @jerrybarnett @iamgstar @AdamRPhoto @pwa2009 Ah u kno wat tho? I talk a lot of shit, but I wldnt change it 4 the world! "
1,"Wishing you all a Healthy and Happy Passover. Take some time to rest, You deserve it! Just make sure to come back with a vengeance "
1,@FlikAmadeus I do when I'm stressed. I haven't had a cigarette for 17 hours. I don't need to smoke. Sometimes it just helps 
1,"@Mahmood_1 thank you very much, much appreciated "
1,Check out this Youtube Video  http://bit.ly/41iAC  
0,"@mommyinsider We tried to register on your website, but there is a broken link!  It isn't working. "
1,@davefmv that list of weird deaths! 
0,@PETERWAKEMJR Like that futurama episode. 
0,@mayraz2010 I don't have a G-pa (grndpa)  yess! I'm up for that!! Did you tell her you weren't going?
1,I'm officially a Thomasian 
1,I've just lit 6 candles mwahaha! They smell nice 
0,Lincoln Springs Resort is too small 
0,My tummy hurts today. 
0,not stoked to be home right now. @janetbouncer i left your present at your house! 
1,wow the descriptions of me crack me up. haha 
0,@nyramohamad @Qilly i haven't done my socio data respond! 
0,Off to the dentist for a follow up on the wisdom tooth removal...still so painful!!! 
0,external HD crashed :ue to a fall (and i couldnt do a thing about it ) 
1,Okay I think I'm on Cali time now  as it should be
0,"@TracerBullet That would be a good idea, but DÃÂ­az and the two Dems screwing things up all represent NYC. "
0,"@aral they have to stop making ads so shiny in Tweetie. It has come to the point, I consider buying something through an ad in Tweetie.  "
0,Afraid i got a bearing problem on the left steer  It has been screamin at me but all mechanics say noooo its fine
0,arrg - i've been trying to upload my picture...darn thing won't let me 
0,not looking forward to another 'this-hayfever-is-killing-me' drama tomorrow 
0,@Raynecleoud it's not  just got *very* soggy on walk back to train station 
1,@MandyWilton Would you be happy to discuss weekend's course with someone who didn't make it? That's me 
1,@lynxwork ÃÂ¯ ÃÂ¿ÃÂ¾ÃÂ½Ã?ÃÂ»ÃÂ°  ÃÂ£ ÃÂ½ÃÂ°Ã? ÃÆÃÂ¶ÃÂµ Ã?ÃÂ¾ÃÂ»ÃÂ½Ãâ ÃÂµ
1,"@tannwick Thanks for the muffins, they taste really nice. N+S send their thanks too! "
0,just figured out why there hasn't been a new episode of The Office in a while. 
1,"Listening to &quot;one night in bangkok&quot; by Robey, with matt and zach. hahahahah. sooooo goood.  lolol."
1,Joining the twitter world! 
1,"With @BrodyQat's recent talk about tubs-o-mallow creme, I'm seriously contemplating making a giant marshmallow when I return to SF. "
0,"@DrWayneWDyer Doc asked me to stop Bikrum for now  and use infrared sauna.  If you haven't tried IR sauna, I recommend it!"
1,Doin laundry *shudder*...and making banana muffins!! Yum!     #fb
0,no ipoo for me  Sheridans tonight then packing for powerplay tomorrow. HELL YES!
1,Ok Some Clubs Are Just RUDE!!!!  But Others Rock 
0,@CraigDeeringEIP I cannot see ur facebook 
0,"OOC: Sorry, Jean and all related characters have to go   Damn #twitterjail, and damn work.  Big hugs to all."
1,Last day for @arcware at Telligent. He missed his standup as usual. Likely playing GOW instead of working. 
0,"Testing out the demo for 3D Invigorator, a cool plugin for Photoshop http://bit.ly/2RiiTJ ~ Can't save til U buy. "
1,Mmmwhahhahahaa  Eminem gets faceful of angel butt   http://bit.ly/Vs6AY
0,@samuraigrind  I feel the samee way.
0,I want my stolen 22&quot; monitor back  Testing Surface apps after work is impossible without it (laptop's resolution too &quot;low&quot;).
0,"where are you, @stefanierose_x ?? "
0,"Waiting to go camping  waiting, waiting and waiting"
1,Geeses!! &amp; their babies  http://twitpic.com/6b71m
1,"#FF GTP Members @jennschargers, @chaargers, @sdjase, @Col_Irrelevant, @IAHugh.  If I missed you, lemme know "
